,aggregated_score,overall_sentiment
2534,0.19279913670408214,Neutral
2535,0.2335969023076963,Positive
2536,0.0,Neutral
2537,0.4464394998720749,Positive
2538,0.2872236175258862,Positive
2539,1.4923651494373874e-07,Neutral
2540,0.396913527658888,Positive
2541,0.3237637002132705,Positive
2542,0.19999618620653148,Neutral
2543,-0.09488139596318182,Neutral
2544,0.48448182097731884,Positive
2545,0.43007536252271134,Positive
2546,0.44100958239184224,Positive
2547,0.08021908595668871,Neutral
2548,0.6213209174497937,Positive
2549,-0.13462070192971046,Neutral
2550,-0.4155417274378895,Negative
2551,0.5679363163350245,Positive
2552,0.17258345680812515,Neutral
2553,0.504118800551687,Positive
2554,0.3038705023906858,Positive
2555,0.6273851571448155,Positive
2556,0.5184143045494829,Positive
2557,0.42996899123362575,Positive
2558,0.3324054152481869,Positive
2559,0.3362255056203937,Positive
2560,0.1761563435957217,Neutral
2561,0.4858160503088517,Positive
2562,0.5325011608072777,Positive
2563,0.1435886005795288,Neutral
2564,0.541073914180595,Positive
2565,0.3201901105693407,Positive
2566,0.4262459529091564,Positive
2567,-0.5046582784376717,Negative
2568,0.45779340381413675,Positive
2569,0.4458254797569437,Positive
2570,0.4891108918054974,Positive
2571,0.2674615797678882,Positive
2572,0.2014669608549356,Positive
2573,0.13582998477207156,Neutral
2574,0.06413871102795785,Neutral
2575,0.5181197085167406,Positive
2576,0.31861104145870933,Positive
2577,0.2408569410033645,Positive
2578,0.13415013493743852,Neutral
2579,0.2216138989460083,Positive
2580,0.021693062591248237,Neutral
2581,0.2715808894252956,Positive
2582,0.13748008771809966,Neutral
2583,0.16577089364919145,Neutral
2584,0.12629643633258278,Neutral
2585,0.2618252489229146,Positive
2586,0.4198720669229483,Positive
2587,0.0481886564884322,Neutral
2588,-0.14348782855641226,Neutral
2589,-0.07171698377995914,Neutral
2590,-0.04323282426337047,Neutral
2591,0.3540629975563571,Positive
2592,0.36950151849084184,Positive
2593,0.129609875615281,Neutral
2594,-0.11874371842219196,Neutral
2595,0.18607890790045567,Neutral
2596,0.1968565495765136,Neutral
2597,0.27342659697841115,Positive
2598,0.0931516040653629,Neutral
2599,0.20266886711269974,Positive
2600,0.10391508639577084,Neutral
2601,0.5022228783777918,Positive
2602,0.21790958551617878,Positive
2603,0.41612132117803907,Positive
2604,0.2629238694038772,Positive
2605,0.6827512133203012,Positive
2606,0.2568446828132564,Positive
2607,0.5697931091174316,Positive
2608,0.1363030571881415,Neutral
2609,0.42074979960194187,Positive
2610,0.2989982709788362,Positive
2611,0.4544405340245983,Positive
2612,-0.5736304351177783,Negative
2613,0.07684019823572139,Neutral
2614,0.24295160256127218,Positive
2615,0.3832448714373242,Positive
2616,0.30966729035017654,Positive
2617,0.18852640821819908,Neutral
2618,0.1668418813972958,Neutral
2619,0.25992647783734407,Positive
2620,0.13997416918574074,Neutral
2621,0.11676468578334999,Neutral
2622,0.18044690838068284,Neutral
2623,0.11900634587035015,Neutral
2624,0.10199122024722154,Neutral
2625,0.33897223395127485,Positive
2626,0.26457682715702,Positive
2627,0.22994199864371054,Positive
2628,0.3408751554242978,Positive
2629,0.37414595038647847,Positive
2630,0.5711881648819611,Positive
2631,0.6159650001848992,Positive
2632,0.25207221234866184,Positive
2633,-0.04884046358352849,Neutral
2634,0.5285288837314235,Positive
2635,0.015781136769065382,Neutral
2636,0.197905983905082,Neutral
2637,0.1266411306966112,Neutral
2638,0.40849418350461125,Positive
2639,-0.009165844295701223,Neutral
2640,0.21241838407130004,Positive
2641,0.23556394149605095,Positive
2642,0.20758661354313246,Positive
2643,-0.23886809264580505,Negative
2644,0.2809539726229924,Positive
2645,0.0,Neutral
2646,0.33716830618334515,Positive
2647,0.3529998347296778,Positive
2648,0.5224697510247618,Positive
2649,0.0,Neutral
2650,0.2839443596504068,Positive
2651,0.11114994569974035,Neutral
2652,-0.0010634080542700152,Neutral
2653,0.16754081195043913,Neutral
2654,0.08997161903927492,Neutral
2655,0.4489368854873069,Positive
2656,0.19883552728642379,Neutral
2657,0.12007171201822524,Neutral
2658,0.0,Neutral
2659,0.12498370227060229,Neutral
2660,0.4719935969724966,Positive
2661,0.30685637776121943,Positive
2662,0.08010075729310771,Neutral
2663,0.49069351204106765,Positive
2664,-1.0,Negative
2665,0.019805866708905658,Neutral
2666,0.4732000143996961,Positive
2667,-0.036609453029822,Neutral
2668,-0.058315301881739695,Neutral
2669,0.2342273943417678,Positive
2670,-0.1745468706773554,Neutral
2671,0.06099585995770574,Neutral
2672,-0.04634268476639755,Neutral
2673,-0.30255350463382863,Negative
2674,-0.4725127338375589,Negative
2675,0.07349506627423677,Neutral
2676,-0.689578988346218,Negative
2677,0.0414720082339215,Neutral
2678,-0.054420423273387655,Neutral
2679,-0.12432168179091073,Neutral
2680,-0.22918041119456067,Negative
2681,0.034843856850595066,Neutral
2682,0.2185771184566398,Positive
2683,0.06598284362917814,Neutral
2684,-0.3033107410972196,Negative
2685,0.05578425079500311,Neutral
2686,-0.11847004477894968,Neutral
2687,-0.11042122911295287,Neutral
2688,0.021322964840707535,Neutral
2689,-0.318604480228878,Negative
2690,-0.052515011457747444,Neutral
2691,0.009381148224203951,Neutral
2692,0.0980694198826782,Neutral
2693,0.00036899046256807757,Neutral
2694,-0.198831582841585,Neutral
2695,0.15254742057471601,Neutral
2696,-0.09227022239070308,Neutral
2697,3.6525204286879633e-06,Neutral
2698,0.38665184499768956,Positive
2699,0.11629999506802684,Neutral
2700,0.708541870200736,Positive
2701,-0.15910937196908098,Neutral
2702,-0.17421219705889557,Neutral
2703,-0.23103040821991205,Negative
2704,-0.291617748715318,Negative
2705,-0.12443035807965301,Neutral
2706,0.18276837723302208,Neutral
2707,0.1589658169405103,Neutral
2708,-0.18685673010282944,Neutral
2709,0.04350236808850282,Neutral
2710,0.36319760143416957,Positive
2711,-0.20917754078954934,Negative
2712,0.033353038091543524,Neutral
2713,-0.1887733176379965,Neutral
2714,0.2017717327379197,Positive
2715,-0.13018241968370908,Neutral
2716,-0.1803703579755677,Neutral
2717,-0.16735728236137165,Neutral
2718,-0.09713917736154268,Neutral
2719,0.2551746001457552,Positive
2720,0.020681144123480398,Neutral
2721,-0.04363738273401923,Neutral
2722,-0.0767962723184947,Neutral
2723,0.11437624590628623,Neutral
2724,0.20185452912660615,Positive
2725,0.09200816220519892,Neutral
2726,-0.0765765163708174,Neutral
2727,-0.44570104089471013,Negative
2728,0.40783218532123405,Positive
2729,0.23706979944154574,Positive
2730,0.04422236891634824,Neutral
2731,-0.2517866695064338,Negative
2732,-0.05830743669297102,Neutral
2733,0.13497490707336077,Neutral
2734,0.15274679498506105,Neutral
2735,-0.11937679988206014,Neutral
2736,-0.10567616843074468,Neutral
2737,0.3512277316718446,Positive
2738,0.047460517290257985,Neutral
2739,-0.21924634679702737,Negative
2740,0.16854177972104317,Neutral
2741,-0.20022052124357234,Negative
2742,0.07472670269944269,Neutral
2743,-0.3698247881146097,Negative
2744,-0.2631507540769016,Negative
2745,0.24924253198784554,Positive
2746,0.11777608840493109,Neutral
2747,-0.2580570562391864,Negative
2748,-0.3173086846560044,Negative
2749,0.03403633972648745,Neutral
2750,0.09964730039514469,Neutral
2751,-0.2781422619231996,Negative
2752,0.3698007154018881,Positive
2753,0.1859671916832425,Neutral
2754,0.3125322053978744,Positive
2755,0.046271255177441205,Neutral
2756,0.06622191111368818,Neutral
2757,0.19825603422325494,Neutral
2758,0.24225284804993594,Positive
2759,0.5389142264394938,Positive
2760,0.11306096112896397,Neutral
2761,0.1679249276955146,Neutral
2762,0.6257993313865141,Positive
2763,0.26364013464670666,Positive
2764,-0.07568304266468813,Neutral
2765,0.15479210933545162,Neutral
2766,0.14946170236302117,Neutral
2767,-0.21890960597918632,Negative
2768,-0.15677852935027387,Neutral
2769,0.4293478997495752,Positive
2770,-0.15610029716579785,Neutral
2771,0.31740666345645735,Positive
2772,-0.05803127984459562,Neutral
2773,0.15495045922888576,Neutral
2774,0.49571345980818277,Positive
2775,0.40755694028922185,Positive
2776,0.24551096265340597,Positive
2777,0.15767261849750305,Neutral
2778,0.0,Neutral
2779,0.28036142712791184,Positive
2780,0.44211210490669633,Positive
2781,0.09377110839418838,Neutral
2782,-0.027460612407831864,Neutral
2783,-0.1328830584872505,Neutral
2784,0.014355762087554557,Neutral
2785,0.04484765450406511,Neutral
2786,0.298334944166904,Positive
2787,0.29470212593482487,Positive
2788,0.4589397473573941,Positive
2789,0.5624504812230116,Positive
2790,0.06949859256595821,Neutral
2791,0.07700678493697898,Neutral
2792,0.3839320159523875,Positive
2793,0.350156028465183,Positive
2794,0.10025332016750836,Neutral
2795,0.26163932340393437,Positive
2796,0.014755675321990652,Neutral
2797,0.2774534948381406,Positive
2798,0.0,Neutral
2799,0.10437695273626271,Neutral
2800,0.13291972349202533,Neutral
2801,0.18938873169488643,Neutral
2802,-0.008152556091163147,Neutral
2803,-0.48402683644371597,Negative
2804,0.19472898343830802,Neutral
2805,-0.14124185177825924,Neutral
2806,0.09933113939109735,Neutral
2807,0.37297181552709924,Positive
2808,0.35365313054430175,Positive
2809,0.20271096558860227,Positive
2810,0.059707561516376156,Neutral
2811,0.4947666355485136,Positive
2812,0.23096215200457218,Positive
2813,0.10929198064948789,Neutral
2814,0.14104463545228618,Neutral
2815,0.4829209740425122,Positive
2816,0.2925095649209,Positive
2817,0.09323669484761597,Neutral
2818,0.2986068053486873,Positive
2819,0.09529138372014048,Neutral
2820,-0.19477969962677305,Neutral
2821,-0.1075794092633931,Neutral
2822,0.36443251426026513,Positive
2823,-0.03817844110553626,Neutral
2824,0.07979275127234936,Neutral
2825,-0.02265980096990371,Neutral
2826,0.15047761964977086,Neutral
2827,0.2684429266570584,Positive
2828,0.39504781101668285,Positive
2829,0.26001603983086,Positive
2830,0.5345928148203223,Positive
2831,0.5854398248174484,Positive
2832,0.13478435696998786,Neutral
2833,0.32996506994291064,Positive
2834,0.6100956608775479,Positive
2835,0.38947114708238634,Positive
2836,0.36971470743015816,Positive
2837,-0.13501590774416886,Neutral
2838,0.17266665164470615,Neutral
2839,0.34550964150648916,Positive
2840,0.15110816606243221,Neutral
2841,0.688413434820018,Positive
2842,-0.13631163643472605,Neutral
2843,0.3178386187636128,Positive
2844,0.15640133329506117,Neutral
2845,0.36565490534085715,Positive
2846,0.04495372579102938,Neutral
2847,0.3811113680346386,Positive
2848,0.07688107604838658,Neutral
2849,0.2629040483740525,Positive
2850,0.29856670670973007,Positive
2851,0.3283606450719839,Positive
2852,0.47426367988885765,Positive
2853,0.11785619047941785,Neutral
2854,0.0505876679858018,Neutral
2855,0.48798228388344045,Positive
2856,-0.3369027868670204,Negative
2857,0.40962391376502655,Positive
2858,0.048692510792752296,Neutral
2859,-0.09275838708575063,Neutral
2860,0.3403108840415317,Positive
2861,0.1635992246815286,Neutral
2862,0.43945947647888617,Positive
2863,0.5307213526584952,Positive
2864,0.1589344944301593,Neutral
2865,0.007819897403509538,Neutral
2866,0.29354994795956696,Positive
2867,0.27993464715402877,Positive
2868,-0.11713251221577581,Neutral
2869,0.26793458201045917,Positive
2870,0.30739433961382046,Positive
2871,0.38224864376457673,Positive
2872,0.2622622747038298,Positive
2873,0.3859287589827705,Positive
2874,-0.10718876967080174,Neutral
2875,0.4843302731887846,Positive
2876,0.10816556022237209,Neutral
2877,0.24830351366484155,Positive
2878,0.15620603044199943,Neutral
2879,0.48942593222746483,Positive
2880,0.12617804222615844,Neutral
2881,0.6983262369697817,Positive
2882,0.08476345591918553,Neutral
2883,0.4176162284141716,Positive
2884,0.12673994196435992,Neutral
2885,0.3344306708130856,Positive
2886,0.5885361349765179,Positive
2887,0.2159368397550309,Positive
2888,0.39039640840973655,Positive
2889,0.08773385709318515,Neutral
2890,0.1168884700865946,Neutral
2891,0.19699981192373284,Neutral
2892,0.3559779250447276,Positive
2893,0.5078373727582595,Positive
2894,0.6963291632895908,Positive
2895,0.23442020061624022,Positive
2896,0.2856086708675465,Positive
2897,0.4826760573273676,Positive
2898,0.2792185924351491,Positive
2899,0.05596143404522238,Neutral
2900,0.11237387269322512,Neutral
2901,0.5064525157279154,Positive
2902,0.2822004613286478,Positive
2903,0.0,Neutral
2904,0.43588429512347004,Positive
2905,0.3355025270352298,Positive
2906,0.19046185567173252,Neutral
2907,0.18760318495211506,Neutral
2908,0.3867844982749099,Positive
2909,0.326068863636464,Positive
2910,0.39454358722052535,Positive
2911,0.16215453862039683,Neutral
2912,0.3170154816597902,Positive
2913,0.2626093154422659,Positive
2914,0.4255234409288589,Positive
2915,0.2736881623977769,Positive
2916,0.19882145648768693,Neutral
2917,0.10447272956133867,Neutral
2918,0.18254760320801658,Neutral
2919,0.16289768301610824,Neutral
2920,0.4130872420699978,Positive
2921,0.35855125850673697,Positive
2922,0.1662072619092713,Neutral
2923,0.3238889085998109,Positive
2924,0.3340002251435456,Positive
2925,0.6874962510601882,Positive
2926,0.14181051678348044,Neutral
2927,0.24552747006213468,Positive
2928,0.5555208511563372,Positive
2929,0.2253545498837906,Positive
2930,0.1211560220992929,Neutral
2931,-0.2636289928327891,Negative
2932,0.402408045993059,Positive
2933,0.04966906993711747,Neutral
2934,0.11383627865001997,Neutral
2935,0.4656501806443105,Positive
2936,0.5630940148557606,Positive
2937,-0.144405972153381,Neutral
2938,0.45589300278821465,Positive
2939,0.20738652825266155,Positive
2940,0.13929063975002942,Neutral
2941,0.36144658432910404,Positive
2942,0.10482485754589424,Neutral
2943,0.05836569516507111,Neutral
2944,-0.006754651799606116,Neutral
2945,0.09372921071607195,Neutral
2946,-0.09292828223728401,Neutral
2947,0.5559288073953109,Positive
2948,0.5692569896198214,Positive
2949,0.22044197721189362,Positive
2950,0.23800027288417933,Positive
2951,0.0029413092612052957,Neutral
2952,0.21209673543906776,Positive
2953,0.30650467567544576,Positive
2954,-0.10549951795762627,Neutral
2955,-0.13961017814276483,Neutral
2956,0.3944273640963424,Positive
2957,0.4385481566422633,Positive
2958,0.2524916888449296,Positive
2959,0.37559243461691,Positive
2960,0.1534760663072145,Neutral
2961,0.44179487296264774,Positive
2962,0.48311826237266736,Positive
2963,0.2953227764518774,Positive
2964,0.5017454659780254,Positive
2965,0.49647346745440724,Positive
2966,0.4251729107861532,Positive
2967,0.11147502135930645,Neutral
2968,0.5900837012202818,Positive
2969,0.31814098788387274,Positive
2970,0.3891862561774489,Positive
2971,3.6976888991413477e-08,Neutral
2972,0.17636587743600993,Neutral
2973,0.025146470117857738,Neutral
2974,0.3994769433514288,Positive
2975,0.13325038611647422,Neutral
2976,-0.06790446044718758,Neutral
2977,0.3290565305018781,Positive
2978,0.4629372527372285,Positive
2979,0.04828391517037899,Neutral
2980,0.7674504667413166,Positive
2981,0.2151745374599401,Positive
2982,0.2331388913039723,Positive
2983,0.4047050566767032,Positive
2984,-0.14928521139817208,Neutral
2985,0.2533800135823845,Positive
2986,0.0036966978573792267,Neutral
2987,0.32877592716171555,Positive
2988,-0.15316255406443924,Neutral
2989,0.6230455665912844,Positive
2990,6.221824399143824e-06,Neutral
2991,0.1337649994053581,Neutral
2992,0.2689943460537535,Positive
2993,0.24045303523995093,Positive
2994,0.0,Neutral
2995,0.1813049061807801,Neutral
2996,0.5006758211862185,Positive
2997,0.5030260537805947,Positive
2998,-0.08967317683372213,Neutral
2999,0.08439225131992696,Neutral
3000,0.6506779407793075,Positive
3001,0.055038899399860786,Neutral
3002,0.23748055478203053,Positive
3003,0.8311575255899833,Positive
3004,0.08267901999811085,Neutral
3005,0.21774936291847818,Positive
3006,0.4563078268306554,Positive
3007,0.32403959172358315,Positive
3008,0.07265803055725051,Neutral
3009,0.4706970093945323,Positive
3010,0.6064790206043971,Positive
3011,0.29436222269315093,Positive
3012,0.45095348035594657,Positive
3013,-0.07370219047099186,Neutral
3014,0.2865084854780247,Positive
3015,0.033696114516495304,Neutral
3016,0.04595083718640903,Neutral
3017,-0.4735773013757594,Negative
3018,0.3893451940059541,Positive
3019,0.2810711442722953,Positive
3020,0.04742806702898526,Neutral
3021,0.1011072860966977,Neutral
3022,0.07782222261284198,Neutral
3023,0.29021739925783313,Positive
3024,0.3107005329341985,Positive
3025,0.16964806255215892,Neutral
3026,0.284208944914281,Positive
3027,-0.03945240053012297,Neutral
3028,0.27686022951922973,Positive
3029,-0.013544232968219466,Neutral
3030,-0.44502857939211543,Negative
3031,0.0017890151694911604,Neutral
3032,0.0,Neutral
3033,-0.41599270836443175,Negative
3034,0.126488257123656,Neutral
3035,0.219190560966947,Positive
3036,0.386316298674648,Positive
3037,-0.15971649196192544,Neutral
3038,0.23820960939394303,Positive
3039,-0.3030063289939092,Negative
3040,0.0899816844323549,Neutral
3041,0.4615599151866528,Positive
3042,0.36577347785548187,Positive
3043,0.5522190175078765,Positive
3044,-0.23122353525837538,Negative
3045,0.20563178068197302,Positive
3046,0.2545720876261897,Positive
3047,-0.10968553989464841,Neutral
3048,-0.05630484973149571,Neutral
3049,0.08432043565139904,Neutral
3050,0.1294752430314371,Neutral
3051,0.29066702011807866,Positive
3052,0.0032502200444471077,Neutral
3053,0.4537551813438091,Positive
3054,0.30640417055641267,Positive
3055,-0.041693912302527225,Neutral
3056,0.21248258689431432,Positive
3057,0.17331589867010072,Neutral
3058,0.681640590323763,Positive
3059,0.4470369646516955,Positive
3060,0.25769987704294106,Positive
3061,-0.10662243973683752,Neutral
3062,0.1715171449750786,Neutral
3063,0.3570366748573833,Positive
3064,-0.031121795095674802,Neutral
3065,0.1093576515844148,Neutral
3066,-0.112849965511355,Neutral
3067,0.042403776993142406,Neutral
3068,0.13086619976975794,Neutral
3069,0.2626720731416503,Positive
3070,0.14324816461734413,Neutral
3071,0.0,Neutral
3072,-0.3078615885047893,Negative
3073,0.1359861140425874,Neutral
3074,0.034874942365297625,Neutral
3075,0.05234000214998765,Neutral
3076,0.48531085673633595,Positive
3077,0.7192403464962099,Positive
3078,0.10066537786507168,Neutral
3079,-0.07693220132850792,Neutral
3080,0.49076151567063586,Positive
3081,0.19391041070826626,Neutral
3082,0.20045617048036768,Positive
3083,-0.04648233868890178,Neutral
3084,0.0416959691150204,Neutral
3085,0.4646128758905444,Positive
3086,0.5017861549127097,Positive
3087,0.39750508609678986,Positive
3088,-0.17463410269803653,Neutral
3089,0.23553015313086725,Positive
3090,0.29600886415333616,Positive
3091,-0.012227032244684853,Neutral
3092,0.4001431723374565,Positive
3093,0.0,Neutral
3094,-0.2423316495051596,Negative
3095,-0.04031646657915315,Neutral
3096,0.23290356608044208,Positive
3097,0.0686835746931588,Neutral
3098,0.09342638197927576,Neutral
3099,0.18829376949786275,Neutral
3100,0.3889088521224942,Positive
3101,0.10540919028766645,Neutral
3102,0.660807064322787,Positive
3103,0.3458282892220798,Positive
3104,0.29814453890084003,Positive
3105,0.19400007913222106,Neutral
3106,0.22326684281717335,Positive
3107,0.529508130917148,Positive
3108,0.6240306149410886,Positive
3109,0.5064812309145043,Positive
3110,0.34328823691045923,Positive
3111,0.35500672007895523,Positive
3112,0.4032545519893682,Positive
3113,0.28641020580252885,Positive
3114,-0.33359101909717054,Negative
3115,0.24931051239537774,Positive
3116,0.3831231962013135,Positive
3117,0.15603673715920613,Neutral
3118,0.27921127492487163,Positive
3119,0.3582327884051265,Positive
3120,0.40506343705766257,Positive
3121,0.13291972349202533,Neutral
3122,0.32972256688626744,Positive
3123,0.2684440841929841,Positive
3124,-0.4693206638027496,Negative
3125,0.17708238762479964,Neutral
3126,0.21894945700555996,Positive
3127,-0.15962232703070733,Neutral
3128,0.16667073975172064,Neutral
3129,0.25582163232937916,Positive
3130,0.09320822881207631,Neutral
3131,0.04233443297228642,Neutral
3132,-0.13574440522634376,Neutral
3133,0.2774961275389952,Positive
3134,0.20615338332888863,Positive
3135,0.2326366994074314,Positive
3136,-0.04513299139931779,Neutral
3137,0.08429798019236746,Neutral
3138,-0.10931703891253786,Neutral
3139,0.1564943630668168,Neutral
3140,0.2125802579188516,Positive
3141,0.2328944840061748,Positive
3142,-0.12243308261839643,Neutral
3143,0.08828987100006394,Neutral
3144,0.0,Neutral
3145,0.19314301734108671,Neutral
3146,0.11586618467913139,Neutral
3147,0.41496016952653586,Positive
3148,0.4073683584737227,Positive
3149,0.1873093814250423,Neutral
3150,0.17018478615098037,Neutral
3151,-0.03860183113717918,Neutral
3152,-0.0681155370215542,Neutral
3153,0.5035043761878742,Positive
3154,0.3803376889691475,Positive
3155,0.4481955492837842,Positive
3156,0.47973398129820927,Positive
3157,0.3967931598007971,Positive
3158,0.42760696449451696,Positive
3159,0.5567954407382978,Positive
3160,0.2971494888295697,Positive
3161,0.15997618449788858,Neutral
3162,0.20513088203550897,Positive
3163,0.5802132324888654,Positive
3164,-0.43050589224404234,Negative
3165,0.28555040286369476,Positive
3166,0.4071812785532358,Positive
3167,0.5926570922802443,Positive
3168,0.4056675602862896,Positive
3169,0.19380016237825656,Neutral
3170,0.20029711544896117,Positive
3171,0.18490253469806178,Neutral
3172,0.16777865095796698,Neutral
3173,0.24697724827911616,Positive
3174,0.3754387263840997,Positive
3175,0.17666810616656117,Neutral
3176,0.2951491741728096,Positive
3177,0.4085365352451578,Positive
3178,0.400414677727359,Positive
3179,0.173704426814056,Neutral
3180,0.0,Neutral
3181,0.010363628325060782,Neutral
3182,0.15328500596584443,Neutral
3183,0.3196280477228123,Positive
3184,0.2501055983670893,Positive
3185,0.1910227872685254,Neutral
3186,0.007574552604096343,Neutral
3187,-0.06576380515709541,Neutral
3188,0.12497394085659044,Neutral
3189,0.5123759528806797,Positive
3190,0.18750854489691737,Neutral
3191,-0.07688467097231502,Neutral
3192,-0.0006941324844568593,Neutral
3193,0.32507563630713987,Positive
3194,0.028539308529739627,Neutral
3195,0.35983285166861556,Positive
3196,0.3253929830997111,Positive
3197,0.37931680115272765,Positive
3198,0.37228216714238027,Positive
3199,-0.09673772446042604,Neutral
3200,0.12039263317804563,Neutral
3201,-0.09471659136079295,Neutral
3202,-0.2938078327633238,Negative
3203,0.12591375418901568,Neutral
3204,-0.12037934026892393,Neutral
3205,6.264676252564539e-05,Neutral
3206,-0.05154000579837595,Neutral
3207,0.09972687500641447,Neutral
3208,0.17368655300298702,Neutral
3209,-0.14425215535060243,Neutral
3210,0.421885758517369,Positive
3211,-0.07491365011317343,Neutral
3212,-0.10969492755423937,Neutral
3213,0.016312224839520908,Neutral
3214,0.31043229691233615,Positive
3215,-0.20468007281434197,Negative
3216,-0.11642023080259185,Neutral
3217,-0.17862522534404987,Neutral
3218,0.1064772297567187,Neutral
3219,-0.13966974995760328,Neutral
3220,-0.12734154810440848,Neutral
3221,0.3239949425677651,Positive
3222,-0.0479722349308726,Neutral
3223,-0.39015018510202604,Negative
3224,-0.012551870770199907,Neutral
3225,-0.12878031096619336,Neutral
3226,0.3209738331748308,Positive
3227,-0.08950932409073563,Neutral
3228,-0.27377056857733023,Negative
3229,-0.24986032401833866,Negative
3230,0.0,Neutral
3231,-0.40001657884592434,Negative
3232,0.07933429284870386,Neutral
3233,-0.10535629493637662,Neutral
3234,0.07931987225702687,Neutral
3235,-0.2208081942684743,Negative
3236,0.033255252279377936,Neutral
3237,0.016668471070986176,Neutral
3238,0.5153874616286105,Positive
3239,0.003346042003028332,Neutral
3240,-0.08633820470569581,Neutral
3241,0.04233443297228642,Neutral
3242,0.0,Neutral
3243,0.1127294992898778,Neutral
3244,-0.17437915909318313,Neutral
3245,-0.3231150362066158,Negative
3246,-0.6058911775381232,Negative
3247,-0.31476435822229554,Negative
3248,0.01628540216325234,Neutral
3249,-0.1006483908011592,Neutral
3250,-0.08769128452807143,Neutral
3251,0.32624363923762867,Positive
3252,0.10669697815475469,Neutral
3253,-0.12196241546986969,Neutral
3254,0.2779360464658511,Positive
3255,-0.42058730470927974,Negative
3256,-0.15086107146993893,Neutral
3257,0.3234559289927777,Positive
3258,0.13620252439483443,Neutral
3259,-0.10212785055266604,Neutral
3260,-0.2888394468302038,Negative
3261,0.2770798214463647,Positive
3262,-0.3703751438213957,Negative
3263,0.20577109484711198,Positive
3264,0.1986724296531423,Neutral
3265,-0.14579994087379344,Neutral
3266,0.3005635738819646,Positive
3267,0.5785439202069428,Positive
3268,0.008098025699048798,Neutral
3269,0.4422449938785287,Positive
3270,0.13722251265807187,Neutral
3271,0.24986894750245123,Positive
3272,-0.48402683644371597,Negative
3273,-0.9302659540985124,Negative
3274,-0.49641214286361546,Negative
3275,-0.2191583257194188,Negative
3276,-0.1335758885730414,Neutral
3277,-0.26438571352732587,Negative
3278,-0.4709001304044018,Negative
3279,-0.02925725487065315,Neutral
3280,-0.0762423146420818,Neutral
3281,-0.1883428730745073,Neutral
3282,-0.397512738335741,Negative
3283,-0.0952276831042353,Neutral
3284,0.1224066679246934,Neutral
3285,0.5715742789411924,Positive
3286,-0.18082371743467876,Neutral
3287,0.34912204683766507,Positive
3288,-0.06196386518195336,Neutral
3289,-0.03957226165975584,Neutral
3290,0.27124569655922354,Positive
3291,0.09097113412786058,Neutral
3292,0.2582960676382574,Positive
3293,0.0011027491577746157,Neutral
3294,0.3304842952058275,Positive
3295,-0.25866238313877504,Negative
3296,-0.11098896484565057,Neutral
3297,0.07270836032530573,Neutral
3298,-0.10444370123324151,Neutral
3299,0.15957711137709765,Neutral
3300,-0.11658426146247969,Neutral
3301,0.1926433754644988,Neutral
3302,0.2696644324015767,Positive
3303,-0.07085226806588478,Neutral
3304,0.18442443924882274,Neutral
3305,-0.01818373050361047,Neutral
3306,0.09605428262198099,Neutral
3307,0.6158320648056111,Positive
3308,0.22027941089238248,Positive
3309,0.0,Neutral
3310,0.3775815892984264,Positive
3311,0.03280915474991464,Neutral
3312,-0.1752917046199873,Neutral
3313,0.40096301913223714,Positive
3314,0.0335774431742505,Neutral
3315,0.5608970719331966,Positive
3316,0.0,Neutral
3317,0.44086847685314023,Positive
3318,0.3031626353409732,Positive
3319,-0.39079414531883383,Negative
3320,0.35482616440361897,Positive
3321,0.044471906025325504,Neutral
3322,0.05701947757635044,Neutral
3323,0.17433811948721606,Neutral
3324,0.6814515717429371,Positive
3325,0.18980012618019906,Neutral
3326,0.05407827320047162,Neutral
3327,0.2879995130994787,Positive
3328,0.1348085423952822,Neutral
3329,0.2698406063210767,Positive
3330,-0.410257907762822,Negative
3331,0.09617779359135226,Neutral
3332,-0.09826570197554789,Neutral
3333,0.4217086201259157,Positive
3334,-0.18834271681145712,Neutral
3335,0.22338492731003384,Positive
3336,0.21640597345638585,Positive
3337,0.1433301716467886,Neutral
3338,0.06487593201529653,Neutral
3339,0.3644086378764613,Positive
3340,0.30363522246671953,Positive
3341,-0.2293468259256279,Negative
3342,-0.2895482323435697,Negative
3343,0.3446977633741827,Positive
3344,-0.033185130895299134,Neutral
3345,-0.11499779445213858,Neutral
3346,0.02556394079069239,Neutral
3347,0.10733638247944348,Neutral
3348,0.3513761721009233,Positive
3349,-0.07359421525673863,Neutral
3350,-0.5036775851766864,Negative
3351,0.16231266399676808,Neutral
3352,-0.2673008588690623,Negative
3353,0.11049884678152247,Neutral
3354,0.2658836850696735,Positive
3355,0.6846013147495911,Positive
3356,0.460501700783286,Positive
3357,0.47930338082797586,Positive
3358,0.27725559321038906,Positive
3359,0.330261951960756,Positive
3360,-0.006470824368072896,Neutral
3361,0.43244590044280456,Positive
3362,0.1736237240967757,Neutral
3363,0.5512650091704072,Positive
3364,0.05199844010485633,Neutral
3365,0.1091258663941242,Neutral
3366,0.21043050365055618,Positive
3367,0.037997533230251714,Neutral
3368,0.3789427022504914,Positive
3369,0.22889361178563908,Positive
3370,0.5405742353104651,Positive
3371,0.28233875498825944,Positive
3372,0.32186564629264885,Positive
3373,0.23565643137698197,Positive
3374,0.2598741798688778,Positive
3375,0.31570124592214954,Positive
3376,0.46136929505519675,Positive
